score,filtered_nouns_str,label
4,,1
5,말 최고,1
5,시대 뭐 니 외계인 임,1
5,역시 입,1
5,아얌,1
5,,1
1,점점 짐,0
5,굿,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,쵝오쵝오,1
5,,1
5,굿,1
5,,1
5,땡큐,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,아유,1
5,굿,1
1,뭐 뭐,0
5,연락 가능,1
5,요,1
5,초심,1
1,,0
4,조음,1
1,안철태,0
5,조,1
5,,1
5,,1
5,,1
5,습니,1
5,,1
5,쪼,1
5,,1
5,,1
5,,1
3,점,0
2,문제 헬프 벌써 두번째 방 플러스 쿠폰 이벤트 날개 음질 완전 별로 체험 일만 기본 스마일 이모티콘 달랑 혜택 정도 관리 수준 이면 뭐 차이,0
3,초심 국민 광고 점점 상업 차단 후 일괄 삭제 삭제 명 명 삭제,0
1,점점 광고 메뉴 혜성 신규 서비스 옛날 트 처럼,0
1,데이터 키 종료 후,0
1,스 와이프 대신 터치 스 와이프 방 광고 광고 볼때 라인 텔레 그램 지인 기다림 하루 광고 보지 광고 노 관심 인지 방 광고 자체,0
1,본인 초기 번 서류 요청 도대체 징글징글,0
3,내 날 택배 아저씨 집배원 자동 체크 뎅,0
1,창 팝업 상단 고정 된거 기존 창 팝업 중간,0
3,스카이프 말 옛날,0
5,김민선 살인 여성 모든 분 피해 신고 협박 질 자주 사기죄 포함 교도소 소 패턴 피해 조심 항상,1
5,갤럭시 소프트웨어 키 보드 상태 보기 무조건 키 보드 준 오류,1
3,전 탭기능 창 가면 뭔가 색감 진해,0
2,유저 요 장난 도배 운영 정책 위반,0
5,보기 간편 프로필사진 테두리 보기 케 그룹 예기,1
1,옛날 적 거리 창 쓰레기,0
4,며칠 전 램 정리 프로그램 제외,1
5,제작자 상대방 전송 상대방 대기 요,1
5,개발 회식 가요 교회 사회 곳 드네 글,1
1,가끔 데이터 엘티이,0
5,무음 아이콘 표시 수 건,1
5,읏,1
5,책갈피 위치 요 메시지,1
4,대기업 열 쫌팽이 그르 면 포인트 주렴 옆집 초록 포인트 기,1
5,안 원래 작동 번 주변 지인 안,1
5,삼성 핸드폰 엘쥐 패드 안드로이드 버정 리 엘쥐 패드 삼성 수 부분 요,1
3,저번 눈 조잡 느낌,0
3,노트 울트라 실행 강종,0
4,아이디 변경 아이디 변경 실수 잘못,1
1,창 가운데 위 상단 머,0
1,유료 사실 삭제 국내 기업 수준,0
3,겜 아이디 이모티콘 결제 원래 안,0
3,,0
5,영상 파일 버튼,1
5,갤스 사용자 머 요업 뎃,1
5,업글후 확대 오류 요 여자 꼭 찌 버거 데 여자,1
5,임티 플러스 체고 적응 년전 리뷰 감사 링,1
4,실때 통보 뭐,1
1,아이디 일만 해킹 비번,0
1,문제 문의 연락,0
5,갤럭시탭 태블릿 수 굿,1
5,제대로 오지,1
5,폰 구입 지역,1
4,느낌,1
5,뮤직 터치 노래 수 피드백,1
1,페미 재기,0
5,한국 업무 수,1
2,기본 창 광고 삽입,0
5,젠 일상,1
5,굿,1
3,스 스 숫,0
1,선물 오류,0
2,빅토리녹스,0
5,,1
3,상,0
5,,1
5,투표 강퇴 햇 면,1
5,렉,1
5,로그아웃,1
4,바 바임,1
5,,1
1,,0
5,,1
3,,0
4,듯,1
3,,0
4,귀,1
1,멀티,0
4,,1
3,,0
3,,0
1,메신저 라이트 버젼,0
2,차단 대도 브롤 초대,0
5,굿,1
1,숏,0
4,후 파일 전송,1
2,오오,0
1,,0
1,,0
5,소통,1
3,,0
5,몰래 유튜브,1
4,선물 장남,1
3,,0
5,,1
4,,1
4,,1
5,최고 용,1
5,,1
5,굿완젼 대박,1
5,,1
5,굿,1
5,,1
5,,1
5,다운로드,1
5,굿,1
5,이예 굿,1
5,필수,1
5,젠 필수,1
5,쪼아용,1
5,굿 랑게,1
1,,0
1,슴,0
1,,0
4,,1
4,대략 만족,1
4,굿,1
4,,1
4,만하,1
5,스,1
4,,1
3,무난,0
2,재,0
2,베리 굿,0
2,,0
5,화이팅,1
5,조우,1
5,방 상단 고정 갯수,1
5,,1
5,굿땅큐,1
4,,1
5,,1
5,최,1
5,,1
3,,0
3,최고,0
3,,0
4,동의,1
5,,1
4,굿,1
4,,1
4,,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,야호,1
4,굿,1
4,쵝오,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,,1
4,,1
2,,0
5,최고,1
5,,1
5,,1
5,,1
4,,1
4,,1
1,연결,0
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,만족,1
5,굿,1
5,최고 임,1
5,굿,1
5,,1
5,,1
5,,1
5,편리 햄,1
5,,1
5,굿굿굿,1
5,,1
5,필수요소,1
5,수고,1
5,,1
5,,1
5,수고,1
5,굿,1
5,,1
5,국산 최고,1
5,최고,1
5,,1
5,최고,1
5,매우,1
5,무조건,1
5,나이스 굿,1
5,완전 필템,1
5,,1
5,최고,1
5,국,1
5,사랑,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿잡 땡큐,1
5,,1
5,,1
5,,1
4,,1
4,,1
1,뷰 롤백,0
5,,1
5,아유,1
1,,0
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
1,허위 신고,0
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
1,,0
5,,1
5,굿,1
3,,0
5,,1
5,,1
5,,1
5,빛,1
5,,1
4,김티,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,대박,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,만족,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,굿,1
5,넘버원,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,최고,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,최고,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿굿,1
5,최고,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,최고,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,베스트,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,직관,1
5,굿굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,완벽,1
5,,1
5,재미,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
4,,1
5,쪼,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,강추,1
5,,1
5,봉,1
4,,1
5,대체 불가,1
5,,1
1,실망,0
1,,0
1,,0
5,말 모해,1
5,역시,1
5,루 쿠쿠,1
1,,0
4,,1
5,봉,1
2,,0
5,재미나,1
5,요,1
5,,1
5,종 아영,1
5,양호,1
5,,1
5,,1
5,,1
4,,1
5,안정화 부족,1
1,,0
1,짜증,0
1,개똥,0
1,횡포,0
4,젠장,1
4,,1
5,,1
5,지명,1
5,,1
1,개그,0
1,다운로드,0
1,,0
5,,1
5,그븝,1
5,무궁 무진,1
5,수고 하이 소,1
5,,1
5,아유,1
4,구구구 귝,1
4,짱,1
5,감사,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
3,,0
5,쥬,1
5,치폇,1
5,국 토크,1
4,하이 하이,1
3,,0
3,조음,0
5,,1
5,,1
2,,0
4,,1
4,광고,1
5,,1
5,매우,1
1,,0
1,,0
1,돈 새,0
1,키톡 정지,0
1,,0
1,위,0
1,안녕,0
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
5,,1
5,쪼아,1
3,조음,0
3,믛,0
3,,0
5,,1
2,학자,0
2,읃,0
2,,0
5,,1
5,,1
5,,1
5,쪼아,1
1,노,0
1,,0
1,쓰레기,0
1,별로,0
1,,0
5,,1
4,,1
4,,1
4,,1
5,,1
5,이충호,1
5,갓카오 톡임,1
5,방 짱,1
5,,1
5,,1
5,음 대체로,1
5,리,1
5,,1
5,,1
5,,1
5,,1
3,,0
5,꿀,1
5,,1
5,눼에,1
1,,0
5,,1
5,,1
5,,1
5,조음,1
5,,1
5,기,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,망겜,1
5,,1
5,체라,1
5,거제도,1
5,,1
5,응애,1
5,띠용,1
5,,1
5,와우,1
5,,1
5,,1
5,꿀잼,1
5,,1
5,항상,1
5,,1
5,,1
5,,1
5,,1
5,개꿀,1
5,조음,1
5,굿,1
5,조아영,1
5,,1
5,짱,1
5,,1
5,안녕,1
5,,1
5,조음,1
5,리 워드,1
5,,1
5,,1
5,,1
5,오케,1
5,,1
5,,1
5,,1
5,,1
5,조아영,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,암,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,짱,1
5,,1
5,정 한기,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,촣응,1
5,,1
5,,1
5,젠,1
5,와우,1
5,,1
5,조음,1
5,젛아,1
5,개쥬아,1
5,,1
5,서동 숙,1
5,,1
5,국민 메신져,1
5,아현,1
5,,1
5,국민,1
5,,1
5,별,1
5,,1
5,생활 필수품,1
5,없슴,1
5,,1
5,,1
5,,1
5,,1
5,괸춘허,1
5,,1
5,젛아,1
5,,1
5,스,1
5,흐흥,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
4,위젯 위젯 크기 작고 사이즈,1
3,게임 시작 분 세력 확장 농 옥수 충전 시즌 시즌 시작 충전 충전 하루 충전 혜택 못 계정 충전 시즌 시즌 시작 충전 혜택,0
1,팝업창 중간 머선 일이,0
1,팝업창 중간,0
1,폰 가요,0
1,이모티콘 현금화 만대,0
3,노숙인 영감,0
4,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
1,왤케느림,0
1,최악 임,0
5,스펙,1
5,죄 동선 죄 동선,1
5,,1
5,카갸걐캌크르르므,1
5,도 도,1
5,,1
5,짱,1
5,,1
5,,1
4,리뷰 나라 별 번역 영어 일본어 번역 각국 언어 장벽 카톡대화 이듭 니,1
4,처음 수 선택 고객 후 선택 이요 고객 선택 그거 선택 하자 나중 하자 몇번 일일 선택 선택 꼭 업무 폰 자의 요청,1
1,정지 대한 문의 곳 정지 정도 재팅 정이 문의 곳도,0
4,먹통 임 금전 밤 아홉시 반 문자 전송 분전 전송 표시 폰 재부팅 화살표 표시 재 전송 전송 표시 조치,1
2,이모티콘 선물 정도 날 보 번더 저번 정도 정도 듭 선물 리뷰 외,0
2,변경 일이 돈 백업 첨부파일 정상 백업 최근 역외 다날 정상 백업 백업 돈 내야,0
1,잘만 튕기더 해도 서비스 할하 서버 만 연락 속,0
3,튕기기 역시 태블릿 요 장공 유튜브 위두 태블릿 핸드폰 계정 연동,0
1,상대방 보기 얼굴 캡쳐,0
1,전 서비스 뭔가 융합 엔드 유저 입장 버튼 땜 실제 먼산 버튼 상단 버튼 후 사실 별개 수직 상승,0
1,링크 무조건 브라우저 열기 옵션 자체 브라우저,0
5,처음 리뷰 달 오늘 모나 지고 노랑 갈색 하양 맛 바 하단 홈 버튼 겹 현상 이점 참고 위로 옆 스 크롤 대체 겁 옛날 디자인 바람,1
4,모바일 주로 아웃 수 폰 동시 깜짝,1
4,선택 네모,1
1,오류 대박 요 뭐 만하 오류 날 렉 장난 서버,0
4,갤럭시탭 갤럭시 사용자 두 기계 계정 폰 바 주 폰 갤탭 연동,1
1,도대체 본인 절로 만족 못 놈 기억 천진 데 기억 변태 해 때메 점 개도,0
4,블루투스 종료 후 블루투스 전화 모드 강제 종료 미디어,1
4,샵 엔진 선택 결과 링크,1
1,광고 창 업뎃하 꼴 보기 삭제 광고 해,0
4,초코 점도 모양 원 상태 메시지 수 리뷰 필요 분 매우,1
4,인스타 하트 달기 끝 음 하트 질질,1
3,전달 전달 전달 전달 메신저 처럼 인스타그램,0
1,오늘 재시 분 렉 방,0
1,제한 게 허위 싱 문의 그대 삭제,0
5,방 센터 메시지 표시 방 옵션 존재 퀵페널 표시 방과 퀵페널 표시 방 수 옵션 나위 실험실 옵션 볼 수 날 기원,1
5,온 하단 숫자 방 꾹 즐겨찾기 처럼 숫자 수,1
2,현재 답장 한참 로딩 인터넷 문제 인터넷 문제,0
2,피씨 오류 코드 켜 도안,0
1,툭하면 용제 제한 벌써 틀 제대로,0
5,프렌즈 게임 데이터 부담 수 추천 가끔 오류 그것,1
1,남 헤비 함 뉴스 댓글 관리 고객 센터 제대로 답 일베 댓글 옹호 하나요,0
5,데이터 삭제 관심 뭐 삭제 적 지인 알수없음 습 다라 된거 복구,1
5,완전 초창 기 시기 가장 변혁,1
3,탈퇴 계정 삭제 선물 개선,0
5,실수 초대 초대 수,1
1,부천 시청 토시 복사 공원 농구장 중동 일시 꿈 마을 어린이 공원 풋살 중동 방문자 코로나 검사,0
1,이메일 방법,0
3,항상 개발자 화이팅,0
5,공지 사항 로딩 조치 서버 관리자 화이팅,1
4,애 숫자 해 안드로이드 미만 원안 면서,1
1,간전 피씨 폰 동기화 전송 먹통,0
3,단체 동영상 무한 로딩,0
3,햇 다가 폰,0
5,요 그룹 그룹,1
1,전송 화창,0
1,멘붕,0
1,해결,0
1,발신 조치,0
1,도착 외 부스 피터 출력,0
1,이모티콘 구매 네트워크 문제 데,0
1,오류 복구,0
5,사랑 계명 천대 은혜,1
1,원래 옾챗 젠,0
5,세계 최고 메신저 화이팅 광고 빼,1
3,연결 데 둥 오류,0
2,와이파이 전송 모바일 전송 뭐 문제,0
1,뭐 시 쭉,0
4,개별,1
1,먹통 말 방구,0
1,전송,0
1,하드웨어 관심 사용자 인터페이스 무시,0
1,복원,0
5,서버 관리 제대로 서버 못 진심,1
1,초대 거부 취소 소원,0
1,페메 렉 난 페메,0
3,도 가요,0
4,최적화,1
1,오류 정상화 화가,0
1,방 오류,0
1,파 데이터,0
4,노트 사랑 여요,1
4,화창 렉,1
5,멀티 지원 은 개꿀,1
5,최신 폰,1
5,핸드폰 서비스 말 최고,1
3,오류 와이파이,0
4,모바일 로그아웃,1
5,항상 감사 더욱 얩,1
5,굿굿 분 건 전희 추천,1
5,멀티 일반 음악 옾챗,1
5,정지 쌍,1
5,전송 해결,1
4,신호,1
1,가족,0
4,음,1
5,아이디 하라,1
4,안부 기,1
5,피씨,1
1,인터넷,0
4,메시지,1
4,렉 먼지,1
5,크게 프로필사진 도안,1
2,복구 복구,0
5,의사소통 붕딱들,1
5,통신사 대결,1
5,이모티콘 복구 부탁,1
5,스티커,1
1,도안,0
3,저장 공간,0
5,시 분경 전송 오류,1
5,백업,1
5,사이트 보안 문제 창 뭐,1
5,클레이튼 업 비트 상장 하자,1
5,버그,1
5,남자,1
5,초대 어쩌,1
5,얼굴 장기,1
5,오류 욤,1
5,난,1
1,차지,0
5,내,1
5,갤탭 멀티 지원,1
1,렉,0
1,장애,0
1,오류 얼렁,0
3,초심 읍니,0
3,워치 알람 핸드폰 자체 알람,0
2,,0
5,테마,1
1,안감,0
5,베리 굿,1
3,오오오오 옹,0
2,지원,0
2,뭘 해도 중단,0
1,광고 범벅,0
1,이건,0
5,,1
4,,1
4,굿 멋쩌용,1
5,굿,1
1,,0
5,전송,1
4,,1
3,,0
3,,0
4,,1
4,,1
5,,1
5,최고 수단,1
5,,1
5,최고 임,1
5,,1
5,편안 행,1
4,,1
4,,1
4,,1
4,매우,1
4,,1
4,최고,1
4,최고다,1
4,,1
4,함,1
5,읍니,1
5,,1
5,,1
5,,1
5,,1
5,완전,1
5,,1
5,무 야호,1
5,,1
5,쵝오 굿굿,1
5,최고,1
1,안,0
3,,0
3,화이팅,0
3,,0
3,,0
3,,0
3,,0
3,,0
4,대중 메신저,1
5,게임,1
1,,0
1,,0
1,채널 삭제,0
1,상단 고정 갯수,0
5,최고,1
1,사기꾼,0
3,,0
4,,1
4,,1
4,,1
4,굿,1
4,굿,1
4,굿,1
4,,1
4,,1
4,굿,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,굿굿,1
4,,1
4,굿,1
4,,1
4,굿,1
4,,1
4,,1
4,,1
4,,1
4,굿,1
4,굿,1
4,,1
4,,1
4,,1
4,,1
4,,1
4,,1
5,,1
2,,0
5,,1
5,,1
4,,1
3,서버,0
5,,1
5,,1
5,재주,1
5,,1
5,쵝 오입 니,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿굿굿,1
5,,1
5,최고,1
5,,1
5,최고,1
5,최고,1
5,늘 최고,1
5,,1
5,,1
5,,1
5,굿,1
5,최고,1
5,최고,1
5,,1
5,최고,1
5,최고,1
5,조,1
5,실용 귯,1
5,,1
5,,1
5,,1
5,베리 굿,1
5,완전 굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,필수 템,1
5,완전,1
5,완전 굿,1
1,실패,0
5,,1
1,서버,0
1,서버,0
1,개발자,0
5,중독 안,1
5,아앙,1
1,짐,0
1,,0
4,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
4,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
1,버그 오류 천지,0
5,게 득,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,냐오웅,1
5,,1
5,,1
5,정상,1
5,,1
5,,1
5,,1
5,쵝오,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿굿,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,최고,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,최고,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,간편,1
5,,1
5,짱짱,1
5,,1
5,대박,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,쵝오,1
5,,1
5,최고,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,오우 오우,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,대박,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,최고,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,굿굿,1
5,,1
5,굿,1
5,굿,1
5,만족,1
5,,1
5,,1
5,최고,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,최고,1
5,화이팅,1
5,굿,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
5,만족,1
5,,1
5,,1
5,굿굿,1
5,,1
5,굿,1
5,놀람,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,굿,1
5,,1
5,,1
5,최고,1
5,,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,굿,1
5,,1
5,,1
5,쵝오,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,만족,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,,1
5,최고 최고,1
5,,1
5,,1
5,타,1
5,,1
5,,1
5,,1
5,,1
5,굿,1
5,굿잡,1
5,굿,1
5,최고,1
4,와우,1
5,대한민국,1
5,무조,1
5,오류 심해,1
5,,1
1,이안,0
5,,1
5,,1
5,조운 미래 와스,1
5,굿,1
5,수고,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,최고,1
4,,1
3,좋앙,0
1,문제,0
1,먹통,0
1,빵점,0
1,개판,0
1,차별 기업,0
1,조잡 복잡,0
1,오류 뜸,0
5,역시,1
5,용,1
5,수고,1
3,,0
5,한국 국민,1
5,,1
5,가장 편리,1
5,,1
5,,1
5,봉,1
5,봉,1
5,이부진,1
3,,0
5,,1
5,,1
5,,1
5,,1
5,뭐,1
4,,1
5,좋네욯,1
1,흐,0
3,도해,0
1,최악,0
3,해킹,0
5,,1
1,,0
1,개똥,0
1,,0
5,감사,1
1,별로,0
5,,1
5,굿,1
5,욘,1
5,,1
5,기,1
1,,0
1,전송 오류,0
1,,0
1,렉,0
1,,0
1,,0
2,오류,0
5,,1
5,요,1
5,,1
5,김 띠,1
5,개저,1
5,개조,1
5,,1
5,요,1
5,요,1
5,,1
5,대체 불가,1
5,매우 만족,1
5,매우 만족,1
5,긍정 평가,1
1,렉,0
1,서버 다운,0
1,서버,0
4,똥밝밨네똥,1
4,,1
2,디,0
5,,1
5,감사,1
5,,1
5,,1
5,,1
5,감사,1
5,감사,1
5,,1
5,,1
5,완료,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
4,,1
5,폰,1
1,마,0
5,샤,1
5,맘,1
5,짱,1
3,리하,0
5,최공,1
4,업 요,1
4,얼,1
4,조 요,1
5,,1
1,,0
1,플레이 스토어,0
1,초아,0
1,정지,0
1,별로 임,0
1,매우,0
1,거지,0
1,버그,0
1,관리,0
1,광고,0
4,조음,1
4,,1
4,,1
4,,1
4,,1
4,짱,1
4,,1
3,,0
3,무거워,0
3,공유,0
3,보통,0
2,별로,0
2,미가,0
2,맫무,0
2,,0
4,,1
5,,1
1,느,0
1,구림,0
1,별로,0
1,오류,0
1,법규,0
1,오류,0
1,아악,0
1,쓰레기,0
1,,0
1,머슬,0
1,,0
4,머,1
5,겜,1
5,,1
5,,1
5,삼성 공화국 공화국,1
5,여윽시 카카 로트,1
5,우왕 서버,1
5,어쩌 규 뭐,1
5,카 오카 가오,1
5,,1
5,디,1
5,굿,1
5,,1
5,쪼,1
5,,1
5,,1
5,,1
5,조음,1
5,,1
5,게이,1
5,호,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,최고,1
5,조음,1
5,,1
5,깨톡,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,송대,1
5,네네,1
5,굿,1
5,,1
5,,1
5,,1
5,레전드,1
5,굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,좋아욤,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,신세계,1
5,오리,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,짱,1
5,,1
5,,1
5,쪼,1
5,원더,1
5,와우,1
5,오케이,1
5,,1
5,조치,1
5,,1
5,허원 호,1
5,구매,1
5,,1
5,짱,1
5,정유찬,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,종 요,1
5,,1
5,,1
5,갓카오,1
5,,1
5,이모티콘,1
5,엄준,1
5,택시,1
5,갓,1
5,대신,1
5,국민 메시지,1
5,청,1
5,괜찬음,1
5,생필앱,1
5,용,1
5,,1
5,개조 음,1
5,,1
5,읍,1
5,건무,1
5,게,1
5,화장,1
5,,1
5,응모,1
5,타,1
5,,1
5,흐,1
5,하윤,1
5,,1
5,국민,1
5,화남,1
5,,1
5,종사,1
5,서버,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,,1
2,,0
5,,1
5,오류,1
5,,1
4,터치 시 외부 브라우저 수 자체 브라우저 유튜브 생방송 실시간 댓글 못답니,1
4,알람 항상 며칠 분명 알람 키 답답,1
3,문자 타이머 자동 삭제 주 요 쫌 눈치 정권 젠데 맘 안 드,0
1,이전 저하 쓰레기 발,0
4,장공 외 공간 카드 수 장공,1
5,가기 일어 계정 막 꼭 해결,1
1,외국 수,0
3,방 정리 선택 수,0
5,내 해결,1
1,뒤,0
5,모델 발,1
1,안나,0
1,데이터,0
5,차단 관리,1
4,요,1
5,,1
1,서버,0
5,무료,1
5,도,1
5,최고 메신저,1
4,최고,1
5,,1
5,,1
5,,1
5,,1
1,,0
1,,0
4,,1
4,,1
5,용,1
5,,1
5,밥 도둑 함,1
5,,1
5,굿굿굿,1
5,,1
5,,1
5,,1
5,,1
5,,1
5,쪼와용잉,1
5,,1
5,,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,굿,1
5,,1
5,굿,1
5,굿,1
5,굿,1
5,굿,1
5,,1
5,,1
5,,1
