score,filtered_nouns_str,label
1,실수 로그아웃 핸드폰 대한 메모리 연동 백업,0
1,뷰 엔진 별 제거 방법,0
1,멀티 안 가족 폰 저번 단 리뷰 리뷰 삭제,0
3,파일 다운로드 기간 개선,0
5,창 가요 후 창,1
1,시도 정지 랜덤 못,0
3,위창 그게 커서 폰보 그게 카카 오콘 생일 입력 정보 고용 그것,0
3,,0
4,건 창,1
1,업뎃되 방향 로되 최악,0
1,운영자 분리 공지 모하 짓,0
1,최근 보톡 손 얼른 조치,0
4,월일 후 다크 모드 숫자 가시 매우 개선,1
5,개발자 회사 직원 분 항상 감사 단체 방 앨범 정리 삭제 폰 하나요,1
2,카드 갯수 제한 갯수 제한,0
5,실수 이모티콘 지인 선물 잘못 이모티콘 환불 환불,1
2,이내 삭제 삭제 상대방 삭제 이미지 처리 부탁,0
3,저장 연락처 옴 저장 연락처 당황,0
2,서로 전화 별 준 오류 신고 안 정지 이나 오빠 방 안 신고 신고 신고 짓 정지 점,0
4,숫자 랄,1
3,일반 강퇴 명 못 초대 새 방 개설 택시 이용권 선물,0
3,노트 안드로이드 창 답장 표시,0
4,점 별로 폴더 수,1
1,오류,0
2,상태 예전 오른쪽 밑 리스트 정신 듯,0
2,음악 안 노래,0
3,이모티콘 결제 결제 오류 돈 중복 결제 이모티콘 구입,0
5,밑 분도 상황 처 볓년전 폰 완전 전번 도 중딩 방 반 과제 전번 피해 계정 이메일 이메일 전번 하라 라인 세계,1
3,멀티 저장 좋겠슴,0
5,그룹 대화방 표시 제한,1
4,최고 문제 그것 업무 생산 위,1
1,라이브,0
5,정보 교류 무 초석 땡큐,1
5,차단 삭제,1
4,자꾸만 폰 제일 수도 신경,1
1,가요 수 정도 만하,0
5,텔레그램 보드 링크 유시 뷰 보드 가지 플레이스토어 이동해 바로가기,1
2,전화기 변경 문자 무료 통화 음성 화상,0
3,최근 창 온 상단 바,0
1,삭제 해 메모,0
5,매우,1
5,원격 업 데이터 한경 혼란,1
4,예약 메시지 본인 업그레이드 메시지 본인 안 수 업그레이드,1
1,로그 이전 잘못,0
3,배경 확대 가요 수 확대 뭘 표현 여요,0
5,동영상 만료 기간 동영상 저장,1
2,실행 삭제 완전 보고 도끼 발등 제대로 기분 랄,0
4,옾프 칸 개정 도로,1
5,알람 음 가지 노래,1
5,항상 핸드폰 가장 먼저 다운로드,1
5,이름,1
2,점점 선택 생일 채널 보기 중국,0
1,브라우저 메신저 집중 방해,0
5,문자 점,1
2,보이스 레코드 음질 확,0
3,톡및 방 용이 글 몇개 나갓,0
5,테마 외 테마 나왓으,1
3,삭제 삭제 그거 게임 무료 통화 수 점,0
1,기존 계정 접속 단계 변경 놨어,0
5,라이트 요,1
1,소프트웨어 후 최근 순 보이지 습 댜,0
1,다운 뇨 어케해,0
2,멀티 방 지정 수,0
1,창 광고 고객 괜스레 고집 코,0
3,이모티콘 해당 노트 지원 만,0
4,방 순 보기 방 숨기,1
4,삭제 나머지 만해,1
5,방 선택,1
2,로그 지문 인식 팝업창 비번 지문 인식,0
1,음성 음질 아작 돈 식,0
2,마자 튕 버그 뭐 마자 튕 기네 비대 수업 정보 버그,0
1,상대방 목소리 안 상대방 목소리 상대방 목소리 안,0
5,해외 가입자 포스트 쓰기 해외 가입자,1
3,삭제 상대방 삭제 의미 금방 다른사람 삭제 부분,0
3,안드로이드 듀얼 데이터 접속 시 지연 해결 방안,0
3,단체 무음 제때 무음 은방 알람 문제 문제,0
4,배경 와이파이 고 핸드폰 뭐,1
4,상대방 메시지 차단 내 비공개 수,1
1,갤럭시 폴드 유저 요 분할 모드 적용 해제 여요 개인 해결 방법,0
1,광고 위치 꼭,0
2,이미지 삭제 개선 쓰기 방식,0
1,일반 방인 줄알 광고 광고 데,0
5,소통 도움 황상 앞 도움 남아,1
1,첨부 파일,0
4,방장 봇 방장 봇 공지 글 첨부 공지 글 불구,1
4,디데이,1
4,안드로이드 태블릿 폰 수 개선,1
1,광고 중간 정 돈 야합,0
1,전남친 이름 연필 모양 틈 이름 밑 전화번호 전남친 전화,0
3,,0
1,업댓 치면 멋대로 눌리질 알람 알람 재부팅,0
1,프뮤 방향 욕 치즈 욕,0
1,창 업뎃창 해결,0
4,모임 메신져 역활 회사 내 방도 구성원 업무 동호회 취미 관련 방도 방 그룹 폴더 형태 정리 수 듯,1
5,곧바로 배경 적용 오류 문의 준비 중이 길 줄,1
5,삼성 아이폰 핸드폰 종류 달라 화상통화 못 통화 료 전화 해결 주네,1
5,해외 무료 통화 전세계 연락 이전,1
5,핸드폰 사면 꼭 필수 가지 점 상대방 접속 접속 표시 메시지 삭제 삭제 메시지 실수 잘못 삭제 메시지 흔적 피해 학생 명 세 미만 학생 부모님 승인 수 걸 개인 적 뿐 번 적도 리뷰 점 개선 개선 개선 난 뒤,1
3,렉 데이 터키 사진전 송이,0
5,서나 해외 일부 국가 보톡 흠,1
4,만료 기간 볼 수 만료 기간,1
5,예약 메시지 발송 대상 방 수,1
5,정지 테러 신고 테러 부계 정도 욕 테러,1
5,세계 유수 메신저 중 최고 보안 최고 증명,1
4,로그 뒤 가기 스트렛스 그레 음,1
4,메시지 글자 그것 강추,1
2,갤럭시 버튼 종종 렉 삼성 문의 자체 오류로 해결,0
2,안드로이드 폰 선택 구형 폰 하니,0
5,통화 데이터 안,1
4,방 안 통째 차지 관심 도 방,1
4,테 삭제 어쪄줘,1
1,광고 점점 광고 본질 점점,0
1,강제 못 난리 마,0
1,화창 광고 러시 하루 화창 광고 번은 설문 조사 해도,0
4,현재 매우 방 로코 주식 방 여러 방 무단 홍보 공지 댓글 무단 홍보 남 방 인원 방 이동 하라 면서 단테 멘션 조치,1
1,사용자 편의 전혀 고려 못 롤백,0
5,오류 폰 가요 화웨이 폰,1
4,미국사 살 학생 마국 전화번호 정지 실수 꼭 전화번호 계정 수 전화번호 전화번호,1
3,갤탭 유저 페이스타임 가로,0
1,정보 차단 삭제 삭제,0
1,업뎃이후 기어 기어 진동 메시지 알람 진동 요가,0
1,최신 임 불구 비서 죠르디 뭐 생기 브리핑 뭐 일정 등록 등록 메시지 예약,0
1,튕겨 자동 종료,0
2,삭제 삭제 상대방 옵션 스 와이프,0
1,분명 아이콘 숫자 안 번 료,0
2,방,0
1,플러스 추천 대해 문의 광고,0
4,버즈 통화 동영상,1
3,뷰 보기 상 뉴스 도,0
1,파일 다운 다운로드 경로 다운로드 캐시 폴더 수 수,0
3,갤럭시 화질 폰 주변 갤럭시,0
5,페톡 명 서해 명명 이서 페톡 욤 생기 별개 염,1
4,순간 결과 안 그것,1
3,보냇던 삭제 땐 체팅방 적용 모든 대상 적용 껏,0
1,며칠 전 와이파이 빵빵,0
5,불편 늘 정보 도움 귀사 무궁 발전 항상 기업 주변 기원 화이팅,1
5,스넥게임 자체,1
1,실행 해결 방법,0
1,바라지 선택 사항 안나 눌지,0
4,순위 점점 게 단점,1
2,전화 릉 와이파이 문제 자주 셧으,0
1,후 다른사람 겹 정리 걸 어쩌,0
1,알람 어덯게,0
2,상단 광고 관심 광고 해도 광고,0
1,실행 시 실행 됫 다가 알트 듯이 핸드폰 전원 재 실행 불구 반복,0
4,안드로이드 글씨체 지원이 요 안드로이드,1
4,보이스 컴퓨터 지원,1
5,방 건의 초대 방법 방,1
1,신경,0
5,선택 삭제 명 차단,1
5,최고,1
4,차단 차단,1
5,공 젤 전화 가격 공짜,1
1,제의 말 시스템 개선,0
5,소통 무료 통화 점 점,1
1,방 분리 방 방법,0
4,휴대폰 충전 연락 요기,1
1,진심 뷰 실망 실망 이전 이건 뭣 전혀 볼 별하나 이전 뉴스 볼 수 뭐,0
5,뮤직 다운로드 음악,1
2,버그 발생 중지 고,0
1,안 안,0
4,상대방 건 연결 실제 연결,1
5,매우 문자 앞 시스템 개발,1
2,플레이스토어 테마 다운 적용 검은색 테마,0
2,갠챗 삭제 후 폰 재부팅 해도 증상,0
3,광고 메시지 광고 주시 별개,0
2,목소리 정상,0
2,몆 방 위 뭐,0
5,옛날 첨부 파일 초과 전혀,1
5,멀리 이야기 추천,1
1,도대체 뭐,0
1,요 전 연락,0
1,와이파이 바 고객 센터 문의 문의,0
1,어제 버근가 폰 폰 문제,0
1,폰 태블릿 버튼,0
1,백신 접종 연동 네트워크 오류 알 수 오류,0
3,음 생겻 던데 불구 된거 알 수 지원 가요,0
4,정지 정지,1
1,광고 사항 보고 광고,0
3,동시 태블릿,0
5,워치 워치 답장 수,1
1,임시조치 경고 후 임시조치 일상,0
1,백신 접종 정보 최신 버젼 하라 최신 버젼 업뎃할것,0
3,링크 크롬 네이버 연결 연결,0
5,모든 감사 뉴욕 김병오,1
3,방 차단 해제 수,0
5,선물 위시 리스트 글 곳 남 코멘트,1
5,도 음악 는걸 해주 걸,1
1,커버 메시지 취소 말 담 수 신념 소신 진행,0
1,그룹 연결 시 블루투스 연결 스피커 조치,0
2,링크 링크 브라우저 차단,0
1,댓다 폰 정지 계정 비번 대기 장난,0
1,카드 제한 제한 해,0
1,튕김 모바일 모바일 접속 시도 시 튕기네,0
1,광고,0
1,영상통화 저번 목소리 안 오드 젠 영통 자체,0
1,생일 사이 광고 개불 클릭 관심 국민 광고 리뷰 처음 광고,0
3,방 파일공유 갤러리 자동 저장 하나요,0
1,검은색,0
3,신고 정지 맥 신고 방 낙 유저 유저 표시 낙 신고,0
1,분류,0
1,집 와이파이 상대방,0
3,실수 방 백업 복구 방법,0
4,지메일 삭제 번 삭제 무,1
1,에바 욕 장애 포스터 니 장애 븅 정지 이건 분 울음 욕 된거 이해,0
1,겔럭시,0
1,,0
4,백업 게 이모티콘 제작자 돈 버셔 이모티콘 선물 보 수 정작 낭비,1
5,뮤직,1
4,문자 회수,1
1,전 사용자 강제 광고 선택 사항 성형 시술 화장품 광고 중 자기혐오 조장 광고 검수 사용자 성별 연령 분석 타겟 팅 광고 여성 타겟 광고 정도 종종 측은 컨펌없 광고 비만 끝 매일 광고 무시 수 수준 도대체 관심 강제,0
2,후 즐겨찾기 재배 안 업무 방 넘버링 게 뒤 키 불편,0
1,전화 굳이 일반 전화 선택 번,0
4,나이 기본 이모티콘,1
1,방 신고 문자 오지 뭐 신고,0
3,로그아웃 점 로그아웃,0
3,예전 외부링크 클릭 시 외부 브라우저 열기 현재 메시지 내 포함 외부링크 형식 외부 페이지 보안 오류,0
1,업무 수 거리 게 음 대해 문의 한지 젠데 답변,0
3,케릭 터 에러 폰 거뭐 문제,0
5,음 이모티콘,1
4,요 상메 글 자수 제한 자로 말 못,1
4,영상 좀더 수 습 당,1
2,삭제 광고 잔뜩 정작,0
4,답장 답장,1
1,임시조치 챗 챗 문의 답,0
5,방 상단 고정 개수 제한,1
4,특정 방만 상단 바 순 상단 바 메시지 보기,1
1,배경화면 스티커 찾기 스티커 왕관,0
4,전 전화번호 거때메 전화번호,1
4,갠톡 보톡 와이파이 서로 목소리 단점 요,1
1,핸드폰 영상통화 땡 상대방 목소리,0
3,뷰 원래 뉴스 게시 물,0
1,오류 폰 전송,0
2,,0
5,이모 티 가격 결재 방식 부가세,1
2,저번 오류 개선 모바일 피씨 연동 안 피씨 메시지 피씨 메시지 통합 처리 모바일 피씨 메시지 안 모바일 피씨 처리 안 개선 해,0
5,기프트카드 이모티콘 기프티콘 살 수 해 주시,1
3,삭제 문자 선택 동시 삭제,0
3,게임 게임 나머지 제작자 뭘,0
1,최근 빨 리좀,0
4,이모티콘 정액 제로 달 세트 선택 정책 새 사자 트렌드 금방 옛날 산,1
1,일전 실행 재부팅 실행,0
3,뮤직 안 배경 상태 창 안 해결 책,0
3,자고 광고 짜증 건 광고 짜증,0
4,디코 보 그거,1
5,먼저 내 시 처음 파란 초기 상대방,1
1,광고 플랫폼 배짱,0
1,진등 다운로드 기간 후 불편 불편,0
5,문서 랬 보관 보관 기간 문서 복구,1
3,카카오스토리 계정 비밀번호 분명 비밀번호 일치,0
3,차단 해킹 가지 명 가까이 차단,0
5,고루 고루 세월,1
1,음악 표지 배경화면 전환 렉,0
1,햔드폰 고장 폰 이메일 전 폰 안 걸 해결 방법,0
2,삭제 최신 도 생기지 뭐 노트 유저 요,0
1,실행 렉 실행 안 도대체 뭘,0
1,오류 후 시작,0
3,게임 별처럼 샵 끌 수,0
1,방 삭제 쓸모 어쩌 겁 자리 차지 조치,0
5,읍니,1
5,와이파이,1
5,번 분 관심 모든 앞 폰 관계 문자 관계 준희 옆,1
3,프샬 동영상 동영상 게,0
5,분뒤 삭제 삭제 수,1
3,프로그램 크기 점점,0
1,점 면 해 프르필 동영상,0
4,음성 녹음,1
5,번성,1
1,예전 달리 구동 무거,0
5,폰 겔럭시 업그레이드 방법,1
1,선 광고 개판 분전 처 깨알 광고,0
1,워치 실행 시 모바일 연결 상태 후 시도 문구 발생 서버 오류 조치,0
3,방 글 수 메모장 활용,0
5,폰 썻 제일 게 애 통화 포스트 방도,1
1,학생 요 아이폰 처럼 글씨체 적용 옾챗 오류,0
5,서버 가요,1
4,방 정지 눈 오리 뿐,1
2,와이파이 연결 연결,0
2,프로필사진 공개 회사 차단 못 프로필사진 공개,0
4,갤탭 연동 태블릿,1
4,요 계정 아무 영구 정지 임티 개선 필요,1
5,백업 핸드폰 방도 복구 방법,1
2,,0
2,직관 이면 가입 탈퇴 삭제 모든 정리,0
3,링크 므 라우 저가 차단,0
4,도데 체 문제 결제 계창 저절로 리지 앱스토어 웹 해결,1
1,허위 신고 신고 수락 정지 몇번 관리,0
5,상 버튼 글씨 여요 불안 상 리기 버튼,1
5,계 부분 오픈체팅방 해당 강퇴 못 하루 자동 스레 강퇴 점 보완,1
5,멀티 저장 프로필사진 배경화면 기존 수,1
1,버그 핸드폰 전원 키,0
1,최근 자동 완성 상급자 보,0
1,쓰레기 고도 일방 정지 시킴 복수,0
4,업뎃이후 지문 기종은,1
4,삭제 필요 차단 시 이름 볼 수 부탁,1
1,해외 한국 정지 전화 문의 답장 방법 걸,0
3,삭제 풍선 볼,0
3,진동 안,0
1,도안 광고 뭐 사항 실험실 광고 테리 워드 시대 간 위챗 텔레 그램 고민,0
4,삭제 수 차단 후 삭제 수,1
4,메인 배경 동영상,1
2,탈퇴 이모티콘 톡앱 이모티콘 게다,0
2,그대로 오류,0
3,겔럭시탭 폰 동기화 국산 국산 제품 위해,0
1,수 옵션 개발,0
1,광고 볼 칼,0
1,정 풀이 본인 마음 못 불성 설 참으로 봉 김선 달 군,0
1,이벤트 이벤트 분리 이벤트 차단 채널 차단 돈 차단 못,0
2,화질,0
5,거너 무 일차 나라 끼리 챝 추천 녜,1
5,이모티콘 살때 도 살수,1
3,계정 동시,0
1,매우,0
3,팝업 경험 개선 회 전시,0
4,방 용도 별로 분할 수 가족 학교 식 요,1
3,선택 힌번 선택 차단,0
4,하제 집 공기 폰 기계로 핸드폰 려 번만 걸,1
4,계정 종종 제한,1
5,와이파이 수만 항상,1
2,광고 빼주 세 광고 안 보기 이따 광고 광고 관심,0
1,튕겨 제거 웹뷰 삭제 별의별 방법 시도 먹통 요 요,0
5,안드로이드 글 시체 글 시체 글 시체,1
1,녹스 플레이어 모마 폰 녹스 처음 무한 루프,0
1,종료 다운 영업직,0
1,계정 자체 도대체 가입 요,0
4,스티커,1
4,공지 파일 수 매우,1
4,녹음,1
4,자체 실행 오류,1
2,방금 삭제 삭제 모든 삭제 수,0
4,활 용도 정리 느낌,1
5,투표 항목 이름 시스템,1
1,유튜브 링크 썸네일 오류 창 내 샵,0
1,광고 팝업 광고 완전 햇,0
3,신호 호안,0
1,아이콘 숫자 표시 숫자 신경 해결,0
5,클릭 안 선택 수,1
2,작동 알람 전송,0
4,전 음성 안 적용,1
1,마이크 버튼 짜증 쓰레기,0
1,이해 시 상태,0
1,뭐 사용자 편의 인지도 개발자 재주 타고 쯧쯧,0
5,개인,1
3,방 이모티콘 효과 어버이날 하트 입력 핸드폰,0
3,노트 시스템 후 방 업로드 위해 장 선택 전송 후 두번째 업로드 위 장 선택 시,0
1,예약 메시지 탑재 정지,0
2,혐오 줄 말 귀신 조그만 정지 빡빡 규정,0
4,터치 주변,1
1,업댓 인듯 완전 제대로 구동 작동,0
5,건의 사항 리뷰 멀티 외 기존 그대로 카피 일부 수,1
3,볼때 실수 전화 차원,0
2,홈 터치 버튼,0
1,문자 아가서 버그,0
3,벨소리 부재 표시 요,0
3,렉 앨범 기하 해 회사 다른사람 회사 앨범 앨범 회사 처럼,0
1,강요 초창 땐 광고,0
1,사이 광고 삼류 뭔가 개선 메신저 돈독,0
3,묶음 일부 나머지 저장 안,0
1,자꾸만 뷰 하등 차지,0
5,안드로이드 날짜 아이폰,1
5,캡쳐 사용자 캡쳐 수,1
2,파도 권한 허용 재 전송 눌려 전송 답변,0
1,이용자 보호 방 안 데이터 삭제 임시 조치 안,0
1,핸드폰 유심 시도,0
5,실험실 분리,1
4,요 잘못 후 방법,1
4,캐톡 공지 최대일 자동 삭제 고려,1
1,제때 오지 개선,0
5,페메 멤버 태그 그게,1
5,보안 동영상 쇼핑 행복 배 만족도,1
3,아이폰 폰트 변경 갤럭시 폰트 변경 경로 불구 폰트 변경 곳,0
1,관심 제목 자리 광고,0
4,껏 다가 진동 요 껏 오류,1
1,데이터 백업 백업 알 옴 기니 이틀 복구 년치 다날,0
1,원래 실수 최신 상태,0
1,업 후 헨폰 전혀 불가 공지 컴터 어선 폰 어선 요,0
3,안드로이드 아이폰 미리 볼 수 커버 커버,0
1,팝업 위치 상단 바 가운데,0
1,광고 법 아시 분 뭔가 신경 중 광고 유료 전환,0
5,파일 별로,1
4,상대방 삭제 수 비밀번호 임시 나중 상대방 수 악용 수 삭제 나중 글 본인 삭제 수,1
1,알람 음 아이폰 가요 갤럭시 유저 갤럭시 유저 차별 가요 갤럭시 수 시행,0
5,방 항상 눈치 가끔 고든,1
1,알람 작동 방법 이건 오류 보고 국민,0
1,림 주기도 데이터 제나 데이터,0
1,후 숫자 해결 방법 하니 매우,0
2,전화 그것 때매,0
4,상대방 와이파이,1
3,뭐 정지 문제 요정,0
4,초기 이모티콘 원상 복귀,1
1,업 최악 물리 버튼 소프트 버튼 스마트폰 사용자 하단 메뉴 겹 완전,0
2,책갈피 아이폰 갤럭시 개선,0
1,다운 후 애러뜨 뭐 잣,0
5,문자 소통 점도 페톡 맘 천제,1
1,방 폴더 별 정리 수 텔레 그램 반,0
5,저장 뭔가 요정 분만,1
3,테마 슬라이드 원산 복구,0
5,애기 이서,1
1,삭제 례 비번 컴퓨터 모바일 상황,0
1,전화번호부 자동 멋대로,0
2,오늘 브리핑 게 하라,0
1,증말,0
1,원래 갤럭시 워치 이전 쫙 오늘 인지 마지막 던데,0
1,난뒤 카뮤 오류 배민 결제 오류 후 엉망 임,0
5,무료 영상통화 전화 이모티콘,1
5,대한민국 혼란 요 필수 어플리케이션 국민 이용자 지인 연락 모든 공적 말 현재 개개인 분류 수 직장 동료 곳 분류 주말 안 보고 고려,1
5,최적화 방 키 보드 초뒤 노트,1
3,갤럭시탭 태블릿 이해 아이패드 갤럭시탭 말,0
1,전화 전화 상대방 전화 후,0
3,버근가 폰 껏 다가 안 명 안 애,0
5,전달,1
5,상대방 표시 생기,1
2,분 요 최근 엄마 핸드폰 핸드폰 엄마 직업 명 정도 폰 명 명 요 선택 시스템 삭제 창 삭제 선택 명 마찬가지 해도 끝 리뷰 개발자 관리자 글 보고 시일 안 시스템 도입 엄마 도,0
3,전송 파일 전송 랜덤 파일 전송,0
2,쇼핑 선 인스타그램 삭제 메시지 연락 수 유료 연락,0
4,방 임의 정렬 수,1
5,소통 전화 전화 매우,1
4,대박 글자 옆 상대방 점 데이터 욤,1
1,선택 광고,0
3,안드로이드 갤럭시 사용자 가끔 상단 부 하단 부 현상 쪽 로그 분석 문의 플로 발생 답변 후 개선,0
1,분 의견 대부분 슬라이드,0
4,테마 완전 짱,1
1,오류 노트북,0
2,후 제일 사이즈 글꼴 개인 프라이버시 공공장소 신경 글씨 아보 해결 방법,0
5,중지 별,1
5,도 그룹 전송 단체 방 삭제,1
3,상대방 전송 삭제,0
4,방,1
3,일반 참여 코드,0
5,그간 로간 장해 서사 해킹 동영상 다가 갔 앞 해,1
5,아바타,1
3,공기 등록 폰,0
1,도대체 뒤 가기 버튼,0
3,핸드폰 종이 점좀,0
4,아이패드 용 갤럭시탭 용 휴대폰 계정 중복,1
1,도대체 체팅 질문 서랍 기계 답변 패치,0
5,방 옐로카드 방 운영 말 은근 강퇴 기준 제재,1
1,일반 이해 사용자 선택 셧,0
4,키 키 이현상 반복 재 얼른 해결,1
1,화재 연결 지연 통신 장애 통화 품질 거지 짐 서비스 라인 흡수 고객 위 초소 배려 요,0
1,기사 클릭 기사 종료 상황 자주 발생,0
1,인터페이스 저번 인터페이스 선택 수,0
1,방 분리 후 불 기존 후 완전 쓰레기 뭐 임 사용자 확보 수익 증가 목적 겁 사용자 불편 도 안함,0
1,건 스 와이프 완전 원래,0
4,오픈체팅방 허위 사실 신고 람 체팅방 정지 걍우,1
2,이전 날 중지 의견,0
3,워치 클래식 폰 거기 화상 뭐 카 뱅이 채널,0
1,톡앱 유도 쓰기,0
1,스마트워치 화창 보이지 개선,0
1,저가 이모티콘 업데 려고 이모티콘 테 이모티콘,0
1,싸이 전성기 유저 입장 팽겨쳐 도토리 전철 투 넘버 계정 안 포기 관리자 입장 만,0
1,최근 렉 시작 먹통,0
4,뮤직 수 곡,1
5,전화,1
1,가끔 랙 정도 렉 마음 별 리뷰 편 이건,0
1,놈 업그레이드 실행 벌써 몇번 참내,0
1,종이 개선 부탁,0
4,정보 커뮤니티,1
1,안드로이드 방 날짜 이동 작년 보고 스 크롤,0
1,서버 연결 불 안정,0
4,복구 복구 게,1
1,창 안뜰 오류 창,0
3,방 해도,0
1,갤럭시 기어 워치 이안 마지막 개선,0
4,디데이 요,1
1,상담 복 대답 두 고객 센터 봄,0
1,이모티콘 리뉴얼 다해 업 숫자,0
4,한가지 문의 점 방 정렬 해,1
3,갤럭시 창 답장 무한 로딩,0
2,전 기록 순간 그거 추억,0
3,만하 삭제 바 요 전 문제,0
5,문자 매우 하나님 은혜 평강 축복 예수 천국 가세,1
1,튕겨 의견 중요 서류 최대한,0
1,창 눈 광고 신경 하단 쪽 해 윗쪽,0
2,실수 삭제 재 가사 기록 복구,0
1,뭐 원형 제일 모자라 멤버놀이 상황 도 턱 가면 갈수록 퇴화 느낌,0
2,추천 폐지 서로 상태 서로 팔로우,0
1,멀티 채 가요 커뮤니티 반응 압도 대체 직장 회사원 임 불구 이익 별로 기획 개발자 외도 바람 당,0
2,디코 정지 짓 번 정지,0
1,방법 재 해도 튕기면,0
3,안 안 폰 폰 안 큐알 코드 안,0
5,메시지 소통,1
5,상대방 로딩 한참 가요,1
5,와이파이 데이터 단점 제외 최고 듯 해,1
5,소통 문화 쇼핑 금융 편리 제공 개인 게 최고,1
5,멀티 꼭 지갑 가요 멀티 면 상대방 멀티 프,1
1,서랍 삭제 자체 삭제,0
5,늘 스마트폰 포에버,1
1,갤럭시 후 알람 버그,0
5,영상통화 투표 공유 게임 유튜브 네이버 구글,1
5,볼때,1
1,재 번 해도 네트워크 문제,0
4,처럼 홈 수,1
1,전송,0
1,현재 버젼 하라 중간 안해 가요 현재 데,0
3,며칠 전 자동 새로고침 안,0
3,이모티콘 자동 추천 신경,0
2,후 알람 제대로 작동 분명 알람 개선,0
1,삼성 갤럭시 해외 샵,0
4,음 어케 해결 방법 음,1
1,코드 스캐너 실행 뒤 가기 코드 스캐너 실행 껏,0
5,,1
1,업그레이드 사용자 개선,0
1,가용 학생 어제 오늘 중단 오류,0
1,알람 목소리,0
5,살 패 자주 이건 별,1
1,버튼 다이렉트 연결 실수 이중 클릭,0
1,뉴스 검정색 배경 뉴스,0
5,상댜방 삭제 기 데 답변,1
5,자체 전송 말 흠집,1
4,엄 요 지인 연락 인원 수가 명 말 지인 실제 차단 런가 그대로 지인 절 차단,1
1,점점 쓰기 저장,0
2,옾챗 카프 허위 신고 정지 카프 신고 정작,0
1,눈 글자 크기 좀더 크게,0
4,내 저장 음악 저장 수,1
1,정지 기준 영정 폰 정지 기본 방만,0
1,삭제 발송 완전 별로 별 개도,0
1,광고 자주 대체 가요,0
2,커버 미리,0
1,최신 문자 실행,0
5,기본 배경화면 색깔 보라색 보라색 보라색 보라색,1
2,보기 별로,0
4,정이 병 짜증 이나 욕 된거 답변 쇼,1
1,후 막 젠 사이 광고,0
2,장공 장공 장공,0
1,명의 변경 요구 서류 보름 신분증 주소 처리 장난,0
1,월일 실행 개선,0
4,,1
1,복지부 동이 버그 스폰 정신,0
5,옾쳇 면 정지 도대체 가요 버그 전 옾쳇을 뿐,1
5,방 실수 그게,1
3,며칠 전 실행 그대로 다운 건 분도 건,0
4,기억 안나 처음 달 일전 쯤 지인 가족 모든 처음 모든 싹 이모티콘 몇몇 지인 전 가족 이모티콘 전 방 위 줄 물결표 트 확 일이 지난 프라이버시 보호 위해 서버 삭제 휴대폰 네크워트 연결 라며 분명 연결 예전 기록 보이지 별 버그,1
5,현상 뭐죠안드 재부팅,1
3,영어 번역 복사,0
1,현상 스트레스 반 의견 내야 개선,0
1,방향 반대 혼란 겁 도저히 안고 건의 방향 역행 좌우 좌 위치,0
4,방 분리,1
3,스 와이프 터치,0
1,삭제 엣날상태 시조 갈수록 겁,0
5,배경화면 효과 쫌 제일 뻣 그거,1
3,단체 알 초대 초대 초대 는걸 수 게 매우 사기 투자 글 던데 범죄예방 위 사전 차단,0
1,방 예전 실험실 스 프로,0
4,최악 슬라이드 구시대 판단 경악,1
1,연락처 저장 선택 수 미리,0
4,인터넷 문제 연결 상태 게,1
1,광고,0
5,음성 음질 항상,1
2,조절 한국인 해,0
3,이모티콘 입력 밑 커서 표시 버그 존재,0
2,밑 광고 창 멀티 안,0
1,네트워크 연결 상태 건 관심 토스트 작작,0
3,업댓 보이지 전송 삭제 조치,0
1,갑작 휴대폰 삭제 안 그간 대화방 그대로,0
1,줄 차단 그거 못 빨 리좀,0
5,음상 별로,1
1,글씨 크기 최대로 글씨 전 엄마 눈 크게,0
3,점 면 건 디데이 그게 그거,0
3,방 방,0
4,페이스북 밴드 처럼 접속 중이 활 표시 부택해,1
1,장난 분할 강제 선택,0
1,보안 쓰레기 느낌 전화번호 발송 전화번호 해지 폰 계정 부분,0
5,비대 시기 선물 교환 수 정보 교환 수,1
3,가끔 파일 만료 말,0
1,후 전혀 실행,0
1,이체 하라,0
5,상대 차단 종말,1
1,튕김 발생 됏다 튕김 사용자,0
3,복원 비번 복원 복원 비번 찾기,0
4,폴더 정리,1
3,차단 안 비공개 수,0
4,요 이모티콘 네트워크 데이터 무제한,1
1,갤럭시 플러스 삭제 설명,0
1,그룹 관리 그룹 해제 그룹 방 생 일일이 그룹 방 생 방 이야기 그룹 방 이야기,0
1,계정 탈퇴 그거 해결 계정 가입 제한 로그아웃 삭제 반복 모로,0
4,엣지 유저 메시지 삭제 삭제 옵션,1
1,통화 항목 껏 진동 애초 알람 끈 온,0
5,안 로딩 자체 로그아웃 후 수가,1
1,광고 도대체 그것 옆 공부 수,0
3,상단 바 안 충,0
1,어제 임시 제한 그거 땜 그거,0
5,명,1
1,종종 상단 바 안 안 답장 못 적 번 원인 파악 해결,0
2,여태 백업 해,0
2,사진전 송이 제거 후 하니,0
4,낫다 퍼센트 보더 낫다 이모티콘 짱 죠 스티커,1
1,이해,0
2,방 정상 송신 뒤 회색 느낌표 재 송신 버그,0
1,위치 새로고침 찻길 산꼭대기 땐 바다 다이브 발,0
3,차단 와이파이,0
2,와이파이 연결 네트워크 연결 안 뭐,0
4,이모티콘 사서 다운로드 이모티콘 글 보시 감사 겟습,1
1,와이파이 접속 실행 오류 라면,0
1,연결 신음 지속 튕김 현상 번번이,0
